p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
2.2591035868630795e-9,-0.33558188010665324,0.727,0.849,1.634461445095438e-5,NDUFB5,NDUFB5,ENSNFUG00015025413,"NADH:ubiquinone oxidoreductase subunit B5",ENSG00000288698,,novel protein
2.489790113674812e-9,-0.2647433181648352,0.052,0.156,1.8013631472437266e-5,TTC33,TTC33,ENSNFUG00015012257,tetratricopeptide repeat domain 33,ENSG00000113638,TTC33,tetratricopeptide repeat domain 33
2.595806528461303e-9,-0.30143601277896837,0.197,0.365,1.878066023341753e-5,plecb,plecb,ENSNFUG00015003280,plectin b,,NA,NA
2.85127746342597e-9,0.3137530279077091,0.137,0.03,2.0628992447886892e-5,PES,PES,ENSNFUG00015024106,pescadillo ribosomal biogenesis factor 1,ENSG00000100029,PES1,pescadillo ribosomal biogenesis factor 1
2.9393110126840406e-9,-0.2708751302017941,0.233,0.41,2.1265915176769034e-5,NCBP2,NCBP2,ENSNFUG00015024096,nuclear cap binding protein subunit 2,ENSG00000170935,NCBP2L,nuclear cap binding protein subunit 2 like
2.9393110126840406e-9,-0.2708751302017941,0.233,0.41,2.1265915176769034e-5,NCBP2,NCBP2,ENSNFUG00015024096,nuclear cap binding protein subunit 2,ENSG00000114503,NCBP2,nuclear cap binding protein subunit 2
2.9714551963658975e-9,-0.3841742860710156,0.066,0.178,2.149847834570727e-5,thap4,thap4,ENSNFUG00015013339,THAP domain containing 4,ENSG00000176946,THAP4,THAP domain containing 4
2.992528481277679e-9,-0.3665926828700312,0.343,0.541,2.1650943562044007e-5,tmco1,tmco1,ENSNFUG00015009942,transmembrane and coiled-coil domains 1,ENSG00000143183,TMCO1,transmembrane and coiled-coil domains 1
3.5832879745531886e-9,-0.3194032624581286,0.109,0.24,2.592508849589232e-5,nudt21,nudt21,ENSNFUG00015008954,nudix hydrolase 21,ENSG00000167005,NUDT21,nudix hydrolase 21
3.6903888999989786e-9,-0.38521157992558697,0.234,0.405,2.669996369149261e-5,COPB2,COPB2,ENSNFUG00015018238,COPI coat complex subunit beta 2,ENSG00000184432,COPB2,COPI coat complex subunit beta 2
3.816483921930133e-9,-0.2755891530952106,0.182,0.348,2.761226117516451e-5,HPS4,HPS4,ENSNFUG00015007893,HPS4 biogenesis of lysosomal organelles complex 3 subunit 2,ENSG00000100099,HPS4,HPS4 biogenesis of lysosomal organelles complex 3 subunit 2
3.9518126688641825e-9,-0.3081886853854138,0.163,0.316,2.859136465923236e-5,C9H2ORF15,C9H2ORF15,ENSNFUG00015020437,mitochondrial ribosomal protein L30,ENSG00000273155,,novel LIPT1-MRPL30 readthrough
3.977240396265805e-9,-0.3454061051731745,0.516,0.681,2.87753342669831e-5,tmem167a,tmem167a,ENSNFUG00015014079,transmembrane protein 167A,ENSG00000174695,TMEM167A,transmembrane protein 167A
4.04067991393461e-9,-0.30513610416290593,0.777,0.909,2.9234319177316906e-5,COX7A3,COX7A3,ENSNFUG00015015777,"cytochrome c oxidase subunit 7A-related protein, mitochondrial",ENSG00000115944,COX7A2L,cytochrome c oxidase subunit 7A2 like
4.1726570305609994e-9,-0.38878169088106873,0.233,0.398,3.018917361610883e-5,HSDL2,HSDL2,ENSNFUG00015001247,hydroxysteroid dehydrogenase like 2,ENSG00000119471,HSDL2,hydroxysteroid dehydrogenase like 2
4.194532245988572e-9,-0.3100269997233171,0.145,0.291,3.034744079972732e-5,ALDH16A1,ALDH16A1,ENSNFUG00015002487,aldehyde dehydrogenase 16 family member A1,ENSG00000161618,ALDH16A1,aldehyde dehydrogenase 16 family member A1
4.201591086567621e-9,0.4321630438674391,0.714,0.632,3.039851151131674e-5,RPE,RPE,ENSNFUG00015008506,ribulose-5-phosphate-3-epimerase,ENSG00000235376,RPEL1,ribulose-5-phosphate-3-epimerase like 1
4.201591086567621e-9,0.4321630438674391,0.714,0.632,3.039851151131674e-5,RPE,RPE,ENSNFUG00015008506,ribulose-5-phosphate-3-epimerase,ENSG00000197713,RPE,ribulose-5-phosphate-3-epimerase
4.219441220440282e-9,-0.2962752469235156,0.04,0.133,3.052765722988544e-5,trim105,trim105,ENSNFUG00015001288,zinc-binding protein A33-like,,NA,NA
4.267078461516302e-9,-0.3019273328467693,0.75,0.869,3.087231266907044e-5,NDUFAB1,NDUFAB1,ENSNFUG00015001693,"NADH:ubiquinone oxidoreductase subunit AB1",ENSG00000004779,NDUFAB1,"NADH:ubiquinone oxidoreductase subunit AB1"
4.63270654139511e-9,-0.39325732148937,0.347,0.516,3.3517631826993615e-5,RBMX,RBMX,ENSNFUG00015003076,RNA binding motif protein X-linked,,NA,NA
4.84491196269239e-9,-0.373076244327895,0.325,0.514,3.505293805007944e-5,pygl,pygl,ENSNFUG00015015397,"phosphorylase, glycogen, liver",ENSG00000100504,PYGL,glycogen phosphorylase L
5.364439640899543e-9,0.29789943700796195,0.94,0.921,3.8811720801908196e-5,ssr2,ssr2,ENSNFUG00015015115,"signal sequence receptor, beta",ENSG00000163479,SSR2,signal sequence receptor subunit 2
5.442627832942131e-9,-0.2703248004247876,0.085,0.207,3.9377412371336316e-5,LRRC59,LRRC59,ENSNFUG00015004865,leucine rich repeat containing 59,,NA,NA
5.600459724009226e-9,-0.2782355020826385,0.144,0.296,4.0519326103206744e-5,leo1,leo1,ENSNFUG00015007664,"LEO1 homolog, Paf1/RNA polymerase II complex component",ENSG00000166477,LEO1,"LEO1 homolog, Paf1/RNA polymerase II complex component"
5.635536801781822e-9,-0.30507857413664974,0.082,0.198,4.077310876089148e-5,bcat2,bcat2,ENSNFUG00015002327,"branched chain amino-acid transaminase 2, mitochondrial",ENSG00000105552,BCAT2,branched chain amino acid transaminase 2
5.727663660547281e-9,-0.37295274618957386,0.715,0.817,4.1439646584059576e-5,spns3,spns3,ENSNFUG00015024757,spinster homolog 3 (Drosophila),ENSG00000182557,SPNS3,sphingolipid transporter 3 (putative)
6.299450903289404e-9,0.43783959046944576,0.172,0.054,4.557652728529884e-5,NGDN,NGDN,ENSNFUG00015004398,neuroguidin,ENSG00000129460,NGDN,neuroguidin
6.483005283737404e-9,-0.317249967842415,0.558,0.751,4.690454322784012e-5,NDUFA12,NDUFA12,ENSNFUG00015010090,"NADH:ubiquinone oxidoreductase subunit A12",ENSG00000184752,NDUFA12,"NADH:ubiquinone oxidoreductase subunit A12"
6.531767914182415e-9,-0.3315355315384792,0.089,0.21,4.7257340859109775e-5,znf711,znf711,ENSNFUG00015002251,zinc finger protein 711,ENSG00000147180,ZNF711,zinc finger protein 711
6.61868536199285e-9,0.46019652596441796,0.254,0.119,4.788618859401827e-5,bxdc2,bxdc2,ENSNFUG00015001111,biogenesis of ribosomes BRX1,ENSG00000113460,BRIX1,biogenesis of ribosomes BRX1
6.828933586950294e-9,-0.3108003535348429,0.157,0.301,4.9407334501585376e-5,PDCD5,PDCD5,ENSNFUG00015001358,programmed cell death 5,ENSG00000105185,PDCD5,programmed cell death 5
7.097009686248997e-9,-0.3403775167454414,0.155,0.306,5.13468650800115e-5,polr2i,polr2i,ENSNFUG00015003841,RNA polymerase II subunit I,ENSG00000105258,POLR2I,RNA polymerase II subunit I
7.145990277542482e-9,-0.27438468633314494,0.507,0.696,5.1701239658019855e-5,Nfu-g-1-009250,NA,NA,NA,NA,NA,NA
7.499479749264914e-9,-0.31796731118872434,0.248,0.427,5.425873598593165e-5,DDX39AA,DDX39AA,ENSNFUG00015013401,DExD-box helicase 39A,ENSG00000123136,DDX39A,DExD-box helicase 39A
7.528698512069547e-9,-0.3081800148714065,0.119,0.257,5.447013373482317e-5,MCRS1,MCRS1,ENSNFUG00015023641,microspherule protein 1,ENSG00000187778,MCRS1,microspherule protein 1
7.565212224616986e-9,-0.2833297920566229,0.122,0.262,5.47343104451039e-5,PAPD4,PAPD4,ENSNFUG00015021197,terminal nucleotidyltransferase 2,ENSG00000164329,TENT2,terminal nucleotidyltransferase 2
7.825389792096533e-9,-0.318951498253498,0.075,0.188,5.661669514581842e-5,ARCN1,ARCN1,ENSNFUG00015008176,archain 1,ENSG00000095139,ARCN1,archain 1
8.204467595528695e-9,-0.33738319111205617,0.351,0.541,5.9359323053650114e-5,ENSNFUG00015007145,,ENSNFUG00015007145,MICOS complex subunit MIC10-like,,NA,NA
9.303423516035025e-9,-0.2709265824504412,0.054,0.156,6.73102691385134e-5,hnrnpd,hnrnpd,ENSNFUG00015008606,heterogeneous nuclear ribonucleoprotein D0-like,ENSG00000138668,HNRNPD,heterogeneous nuclear ribonucleoprotein D
9.420899132130813e-9,0.41439688111870776,0.658,0.523,6.816020522096644e-5,PPP1R14AA,PPP1R14AA,ENSNFUG00015010762,protein phosphatase 1 regulatory subunit 14A-like,ENSG00000167641,PPP1R14A,protein phosphatase 1 regulatory inhibitor subunit 14A
1.0221223497774847e-8,-0.3128437698280706,0.309,0.494,7.395055200640102e-5,ZADH2,ZADH2,ENSNFUG00015003950,zinc binding alcohol dehydrogenase domain containing 2,ENSG00000180011,ZADH2,zinc binding alcohol dehydrogenase domain containing 2
1.1441090437799441e-8,-0.4194456706603129,0.373,0.541,8.277628931747896e-5,COPS5,COPS5,ENSNFUG00015007084,COP9 signalosome subunit 5,ENSG00000121022,COPS5,COP9 signalosome subunit 5
1.150736557548949e-8,-0.26389950763352404,0.118,0.249,8.325578993866646e-5,selenom,selenom,ENSNFUG00015023644,selenoprotein M,ENSG00000198832,SELENOM,selenoprotein M
1.171026239829513e-8,0.4666587526477605,0.287,0.148,8.472374845166528e-5,adssl,adssl,ENSNFUG00015011766,"adenylosuccinate synthase, like",,NA,NA
1.1827058193594076e-8,-0.37642738154888256,0.507,0.657,8.556876603065314e-5,GMPR2,GMPR2,ENSNFUG00015006315,guanosine monophosphate reductase 2,ENSG00000100938,GMPR2,guanosine monophosphate reductase 2
1.2724934508561184e-8,-0.29799690140609114,0.163,0.309,9.206490116944017e-5,MRPS7,MRPS7,ENSNFUG00015012529,mitochondrial ribosomal protein S7,ENSG00000125445,MRPS7,mitochondrial ribosomal protein S7
1.3070397659863274e-8,-0.3258750963265141,0.234,0.407,9.456432706911079e-5,FERMT3B,FERMT3B,ENSNFUG00015005104,fermitin family member 3,ENSG00000149781,FERMT3,FERM domain containing kindlin 3
1.307384700836478e-8,-0.3644169787009146,0.188,0.338,9.458928310551918e-5,pabpn1,pabpn1,ENSNFUG00015004410,poly(A) binding protein nuclear 1,ENSG00000258643,BCL2L2-PABPN1,BCL2L2-PABPN1 readthrough
1.307384700836478e-8,-0.3644169787009146,0.188,0.338,9.458928310551918e-5,pabpn1,pabpn1,ENSNFUG00015004410,poly(A) binding protein nuclear 1,ENSG00000100836,PABPN1,poly(A) binding protein nuclear 1
1.4105735633714236e-8,-0.3493200215050697,0.273,0.444,1.0205499730992251e-4,CHURC1,CHURC1,ENSNFUG00015016897,churchill domain containing 1,ENSG00000258289,CHURC1,churchill domain containing 1
1.5002059694611813e-8,-0.28034999328337773,0.138,0.281,1.0853990189051646e-4,RGS13,RGS13,ENSNFUG00015009888,regulator of G-protein signaling 21-like,ENSG00000127074,RGS13,regulator of G protein signaling 13
1.5492303838778116e-8,-0.39071446312073554,0.731,0.869,1.1208681827355967e-4,"NAP1L1","NAP1L1",ENSNFUG00015001702,nucleosome assembly protein 1 like 1,ENSG00000187109,"NAP1L1",nucleosome assembly protein 1 like 1
1.6893095252201008e-8,-0.29417560352936734,0.191,0.351,1.222215441496743e-4,C5H9ORF78,C5H9ORF78,ENSNFUG00015005795,"chromosome sgr18 open reading frame, human C9orf78",ENSG00000136819,C9orf78,chromosome 9 open reading frame 78
1.8778589308562926e-8,-0.2779072866607186,0.278,0.467,1.3586309364745276e-4,ndufs2,ndufs2,ENSNFUG00015022766,"NADH:ubiquinone oxidoreductase core subunit S2",ENSG00000158864,NDUFS2,"NADH:ubiquinone oxidoreductase core subunit S2"
1.9894855609171677e-8,-0.2679644634298467,0.114,0.242,1.439392803323571e-4,ENSNFUG00015007543,,ENSNFUG00015007543,NA,,NA,NA
2.2607660988682813e-8,-0.3251610012281867,0.282,0.457,1.6356642725312014e-4,PSMD9,PSMD9,ENSNFUG00015024177,"proteasome 26S subunit, non-ATPase 9",ENSG00000256950,,novel transcript
2.2607660988682813e-8,-0.3251610012281867,0.282,0.457,1.6356642725312014e-4,PSMD9,PSMD9,ENSNFUG00015024177,"proteasome 26S subunit, non-ATPase 9",ENSG00000110801,PSMD9,"proteasome 26S subunit, non-ATPase 9"
2.320600512608612e-8,-0.282524791612319,0.057,0.156,1.6789544708723308e-4,fam13b,fam13b,ENSNFUG00015004254,family with sequence similarity 13 member B,ENSG00000031003,FAM13B,family with sequence similarity 13 member B
2.3488818973584177e-8,-0.31986166177425623,0.665,0.817,1.6994160527388153e-4,romo1,romo1,ENSNFUG00015014394,reactive oxygen species modulator 1,ENSG00000125995,ROMO1,reactive oxygen species modulator 1
2.37614156427662e-8,0.46532240180891793,0.21,0.089,1.7191384217541346e-4,ENSNFUG00015000385,,ENSNFUG00015000385,THADA armadillo repeat containing,ENSG00000115970,THADA,THADA armadillo repeat containing
2.5501522828719306e-8,-0.37726321411505825,0.251,0.427,1.8450351766578419e-4,sptan1,sptan1,ENSNFUG00015002171,"spectrin alpha, non-erythrocytic 1",ENSG00000197694,SPTAN1,"spectrin alpha, non-erythrocytic 1"
2.7669557594753174e-8,-0.2587100576611936,0.538,0.714,2.0018924919803922e-4,sh3bgrl,sh3bgrl,ENSNFUG00015002533,SH3 domain binding glutamate-rich protein like,ENSG00000131171,SH3BGRL,SH3 domain binding glutamate rich protein like
2.8352681359268522e-8,-0.2573244485704785,0.102,0.225,2.0513164963430774e-4,ube2t,ube2t,ENSNFUG00015005236,ubiquitin conjugating enzyme E2 T,ENSG00000077152,UBE2T,ubiquitin conjugating enzyme E2 T
2.8777688102107355e-8,-0.29765664711937384,0.125,0.257,2.082065734187467e-4,rock1,rock1,ENSNFUG00015009976,"Rho-associated, coiled-coil containing protein kinase 1",ENSG00000067900,ROCK1,Rho associated coiled-coil containing protein kinase 1
2.8820157138397034e-8,-0.2724530311071289,0.119,0.252,2.0851383689630254e-4,GID8A,GID8A,ENSNFUG00015016085,glucose-induced degradation protein 8 homolog,ENSG00000101193,GID8,GID complex subunit 8 homolog
2.9528400172465907e-8,-0.2507596076610096,0.049,0.143,2.1363797524779084e-4,ylpm1,ylpm1,ENSNFUG00015000915,YLP motif containing 1,ENSG00000119596,YLPM1,YLP motif containing 1
2.982392602310607e-8,-0.4147035771774056,0.239,0.393,2.1577610477717244e-4,ddx46,ddx46,ENSNFUG00015005444,DEAD-box helicase 46,ENSG00000145833,DDX46,DEAD-box helicase 46
3.10294289743241e-8,-0.2538821396527364,0.873,0.931,2.2449791862923487e-4,ENSNFUG00015013807,,ENSNFUG00015013807,NA,ENSG00000112695,COX7A2,cytochrome c oxidase subunit 7A2
3.349039045465584e-8,-0.5253545989527575,0.323,0.486,2.4230297493943502e-4,CK2A2A,CK2A2A,ENSNFUG00015010357,casein kinase II subunit alpha'-like,ENSG00000070770,CSNK2A2,casein kinase 2 alpha 2
3.380509483490822e-8,-0.35102160088478107,0.439,0.617,2.44579861130561e-4,NDUFA5,NDUFA5,ENSNFUG00015012891,"NADH:ubiquinone oxidoreductase subunit A5",ENSG00000128609,NDUFA5,"NADH:ubiquinone oxidoreductase subunit A5"
3.5044819518450125e-8,-0.28475592712555803,0.113,0.24,2.535492692159867e-4,CABZ01043370.1,CABZ01043370.1,ENSNFUG00015006902,"cell division cycle 37, HSP90 cochaperone",ENSG00000105401,CDC37,"cell division cycle 37, HSP90 cochaperone"
3.5127647787684974e-8,-0.30872886749564976,0.217,0.373,2.541485317439008e-4,HNRNPUA,HNRNPUA,ENSNFUG00015012457,heterogeneous nuclear ribonucleoprotein U,ENSG00000153187,HNRNPU,heterogeneous nuclear ribonucleoprotein U
4.183139758868068e-8,-0.3089354816058927,0.18,0.323,3.0265016155410474e-4,nsmce2,nsmce2,ENSNFUG00015004400,"NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase",,NA,NA
4.1992585123536044e-8,-0.35064528264020733,0.539,0.689,3.038163533687833e-4,arhgap45b,arhgap45b,ENSNFUG00015007804,Rho GTPase activating protein 45b,ENSG00000180448,ARHGAP45,Rho GTPase activating protein 45
4.231886533476648e-8,-0.3046849718061184,0.204,0.36,3.061769906970355e-4,ARHGAP27,NA,NA,NA,NA,NA,NA
4.340300176527353e-8,-0.3064611169252287,0.646,0.812,3.1402071777175396e-4,copz1,copz1,ENSNFUG00015017566,"coatomer protein complex, subunit zeta 1",ENSG00000111481,COPZ1,COPI coat complex subunit zeta 1
4.6394731257839426e-8,-0.2625787884860368,0.169,0.319,3.3566588065046826e-4,map7d3,map7d3,ENSNFUG00015003235,MAP7 domain containing 3,ENSG00000129680,MAP7D3,MAP7 domain containing 3
4.723344587464017e-8,-0.30278821995488936,0.085,0.198,3.417339809030216e-4,RAB10,RAB10,ENSNFUG00015005646,"RAB10, member RAS oncogene family",ENSG00000084733,RAB10,"RAB10, member RAS oncogene family"
4.725702042221635e-8,-0.36085313453018064,0.611,0.723,3.419045427547353e-4,hcls1,hcls1,ENSNFUG00015006102,hematopoietic cell-specific Lyn substrate 1,ENSG00000180353,HCLS1,hematopoietic cell-specific Lyn substrate 1
4.7595399879147886e-8,-0.26588719887961376,0.062,0.16,3.4435271812563494e-4,SMARCC1B,SMARCC1B,ENSNFUG00015005404,SWI/SNF complex subunit SMARCC1-like,ENSG00000173473,SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1"
5.0015309896245936e-8,-0.2846668996515871,0.094,0.21,3.618607670993393e-4,FAM49BA,FAM49BA,ENSNFUG00015019501,protein FAM49B-like,ENSG00000153310,CYRIB,CYFIP related Rac1 interactor B
5.02027281325738e-8,-0.27232635733987354,0.424,0.61,3.6321673803917147e-4,mrtfab,mrtfab,ENSNFUG00015019027,MKL/myocardin-like protein 2,ENSG00000196588,MRTFA,myocardin related transcription factor A
5.4719542151472026e-8,-0.3039767705986584,0.083,0.193,3.958958874659001e-4,ENSNFUG00015009360,,ENSNFUG00015009360,NA,,NA,NA
6.205970369797059e-8,-0.32680859225607395,0.547,0.704,4.490019562548172e-4,NDUFB11,NDUFB11,ENSNFUG00015006216,"NADH:ubiquinone oxidoreductase subunit B11",ENSG00000147123,NDUFB11,"NADH:ubiquinone oxidoreductase subunit B11"
6.270486334112609e-8,-0.28091511366482874,0.153,0.291,4.5366968627304726e-4,TXNL4A,TXNL4A,ENSNFUG00015020693,thioredoxin like 4A,ENSG00000141759,TXNL4A,thioredoxin like 4A
7.263908166065656e-8,-0.2860039542171456,0.162,0.306,5.255437558148502e-4,EIF2B2,EIF2B2,ENSNFUG00015001014,eukaryotic translation initiation factor 2B subunit beta,ENSG00000119718,EIF2B2,eukaryotic translation initiation factor 2B subunit beta
7.485523253109302e-8,-0.342245704098467,0.409,0.585,5.41577607362458e-4,MRPS18C,MRPS18C,ENSNFUG00015003779,mitochondrial ribosomal protein S18C,,NA,NA
7.531979475869695e-8,-0.32365461794095307,0.159,0.294,5.449387150791724e-4,NUP62L,NUP62L,ENSNFUG00015023502,nucleoporin 62,ENSG00000213024,NUP62,nucleoporin 62
7.59817760060073e-8,0.2647159962110803,0.119,0.027,5.497281494034628e-4,THUMPD3,THUMPD3,ENSNFUG00015020684,THUMP domain containing 3,ENSG00000134077,THUMPD3,THUMP domain containing 3
7.73271314502694e-8,0.37689379171429893,0.18,0.067,5.594617960426991e-4,GNL2,GNL2,ENSNFUG00015020230,G protein nucleolar 2,ENSG00000134697,GNL2,G protein nucleolar 2
7.865289150669707e-8,0.4256194685156669,0.543,0.425,5.690536700509532e-4,WDR83OS,WDR83OS,ENSNFUG00015003001,WD repeat domain 83 opposite strand,ENSG00000105583,WDR83OS,WD repeat domain 83 opposite strand
8.046621508689761e-8,-0.2599204033065155,0.107,0.23,5.821730661537042e-4,nedd1,nedd1,ENSNFUG00015022171,NEDD1 gamma-tubulin ring complex targeting factor,,NA,NA
8.238892439190796e-8,0.324670431667486,0.185,0.069,5.960838679754541e-4,GRWD1,GRWD1,ENSNFUG00015014789,glutamate rich WD repeat containing 1,ENSG00000105447,GRWD1,glutamate rich WD repeat containing 1
8.637332025033272e-8,-0.3583026027373254,0.352,0.514,6.249109720111572e-4,mrpl41,mrpl41,ENSNFUG00015012244,mitochondrial ribosomal protein L41,ENSG00000182154,MRPL41,mitochondrial ribosomal protein L41
8.690221084443845e-8,-0.2500120792871007,0.242,0.407,6.287374954595122e-4,CD81,CD81,ENSNFUG00015004324,CD81 antigen-like,ENSG00000110651,CD81,CD81 molecule
8.690221084443845e-8,-0.2500120792871007,0.242,0.407,6.287374954595122e-4,CD81,CD81,ENSNFUG00015024185,CD81 antigen-like,,NA,NA
9.052967121950704e-8,-0.3093272247303433,0.12,0.244,6.549821712731334e-4,RABGAP1L,RABGAP1L,ENSNFUG00015018299,RAB GTPase activating protein 1 like,ENSG00000152061,RABGAP1L,RAB GTPase activating protein 1 like
9.123933661220987e-8,-0.35762924840183064,0.387,0.551,6.601166003893384e-4,alox5a,alox5a,ENSNFUG00015018618,arachidonate 5-lipoxygenase a,ENSG00000012779,ALOX5,arachidonate 5-lipoxygenase
1.047328727711763e-7,-0.29601907837648744,0.083,0.188,7.577423344994605e-4,sept15,sept15,ENSNFUG00015015460,septin-7-like,,NA,NA
1.0752004403143248e-7,-0.2896296407752875,0.182,0.321,7.779075185674139e-4,SNRNP40,SNRNP40,ENSNFUG00015021920,small nuclear ribonucleoprotein U5 subunit 40,ENSG00000060688,SNRNP40,small nuclear ribonucleoprotein U5 subunit 40
1.0803580362100794e-7,0.36098629449917174,0.845,0.748,7.816390391979924e-4,OLA.21581,OLA.21581,ENSNFUG00015009220,ubiquitin-conjugating enzyme E2 E1,,NA,NA
1.0817004715290813e-7,0.3096528567830667,0.129,0.035,7.826102911512903e-4,FBL,FBL,ENSNFUG00015004300,fibrillarin,ENSG00000188573,FBLL1,fibrillarin like 1
1.0817004715290813e-7,0.3096528567830667,0.129,0.035,7.826102911512903e-4,FBL,FBL,ENSNFUG00015004300,fibrillarin,ENSG00000105202,FBL,fibrillarin
1.0989027600397112e-7,-0.28822429175927383,0.116,0.24,7.95056146888731e-4,ZNF865,ZNF865,ENSNFUG00015015471,si:dkeyp-69b9.6,ENSG00000261221,ZNF865,zinc finger protein 865
1.1160390703143369e-7,-0.2664909616214998,0.101,0.215,8.074542673724227e-4,PSMG1,PSMG1,ENSNFUG00015006255,proteasome assembly chaperone 1,ENSG00000183527,PSMG1,proteasome assembly chaperone 1
1.1385156465545246e-7,-0.3297656432639775,0.149,0.281,8.237160702821986e-4,ZNFX1,ZNFX1,ENSNFUG00015023246,zinc finger NFX1-type containing 1,ENSG00000124201,ZNFX1,zinc finger NFX1-type containing 1
1.224258199461461e-7,-0.309246765418267,0.276,0.435,8.857508073103669e-4,MRPS36,MRPS36,ENSNFUG00015012923,mitochondrial ribosomal protein S36,ENSG00000134056,MRPS36,mitochondrial ribosomal protein S36
